ihatalı,anlayışlı
ihracatçı,ihraççı
ihraççı,ihracatçı
ihtik,vurgunculuk
ihtimalli,olasılı
ihtiraslı,tutkulu
ihtiyari,seçimlik
ikileşim,dikotomi
iktidarlı,nüfuzlu
iktisadi,Ekonomik
ilaçlı,ilaçlanmış
ilahiler,İlahiyat
ilerlemiş,İlerlek
ilikli,iliklenmiş
ilişkin,müteallik
ilişkisi,İlintili
iltibas,andırışma
iltifat,İlgilenme
iltifatk,mültefit
iltihaplı,yangılı
iltisaki,bitişken
imaniye,inancılık
imaret,imarethane
imarethane,imaret
imece,Yardımlaşma
imgeleme,tahayyül
imtiyaz,ayrıcalık
incinmek,kırılmak
indirmek,düşürmek
inhisarcı,tekelci
iniltili,inlemeli
inlemeli,İniltili
insancıl,hümanist
insansı,antropoit
insicamlı,tutarlı
intak,dillendirme
intaniyeci,uzmanı
intizamlı,düzenli
iptila,tiryakilik
ırgamak,davranmak
isfendan,akçaağaç
işgüzar,Becerikli
ışıklanmak,ışımak
ışılamak,parlamak
ısıtan,Aydınlatan
işkilli,vesveseli
ıslah,iyileştirme
islam,müslümanlık
işlemeyen,Arızalı
işletmen,operatör
işleyiş,Mekanizma
ısmarlama,sipariş
isnaden,dayanarak
ispiyon,İspiyoncu
işportacı,Sergici
israf,tutumsuzluk
iştahsız,isteksiz
istanbul,Estanbol
isteksiz,gönülsüz
istihdaf,Amaçlama
istikra,tümevarım
istikşaf,açınsama
istirdat,Kurtarma
istirham,Yalvarma
istiridye,Alkarna
italyan,Makarnacı
itayağı,çintemani
itdirseği,arpacık
iticilik,antipati
itikatsız,imansız
itiyat,alışkanlık
itleşmek,itlenmek
izafiye,görecelik
izahlı,açıklamalı
izinsiz,Destursuz
izlemek,seyretmek
izleyerek,Takiben
izolasyon,yalıtım
izolatör,yalıtkan
janjan,yanardöner
janjanli,Şanjanlı
japongulu,Kamelya
jeolog,Yerbilimci
kabahatsiz,suçsuz
kabakulak,Kabaşiş
kabaşiş,kabakulak
kabiliyet,Yetenek
kabuğumsu,kabuksu
kabuksu,kabuğumsu
kaçılmak,savulmak
kaçıngan,çekingen
kademhane,tuvalet
kadınımsı,kadınsı
kafiyesiz,uyaksız
kahpecik,kırıtkan
kaidesiz,kuralsız
kalaylamak,sövmek
kaldıraç,manivela
kalibraj,ayarlama
kalintilar,Bakaya
kaltaban,namussuz
kameraman,çekimci
kamufle,gizlenmiş
kanamak,depreşmek
kanayaklı,zavallı
kandidoz,pamukçuk
kanın,Toplardamar
kapamak,hapsetmek
kapanmak,kesilmek
kaplamak,kuşatmak
kapora,güvenmelik
kapsayıcı,Etraflı
kaput,prezervatif
karagürgen,gürgen
karalama,müsvedde
karamak,lekelemek
karamsar,Kötümser
kararlama,tahminî
kargaşalı,anarşik
karılmak,karışmak
karşıtçı,aleyhtar
kartaloş,kartaloz
kartaloz,kartaloş
kasavetli,kaygılı
kasım,teşrinisani
kaşımak,incelemek
kasıntılı,gururlu
katışmak,katılmak
katmanlı,tabakalı
kavlamak,soyulmak
kavunsu,kavunumsu
kavunumsu,kavunsu
kavuşmuş,Peyveste
kaygılanma,üzülme
kaygısız,aldırmaz
kayınbaba,kaynata
kaynana,hanımanne
kaytaban,düzensiz
kekemelik,rekâket
kerahat,İğrençlik
kertenkele,Elöpen
kesedar,vekilharç
kesiksiz,mütemadi
kesimci,kesenekçi
kestirmece,kısaca
keyfince,gönlünce
keyifsiz,rahatsız
kıdemsiz,Rütbesiz
kifayetli,yeterli
kıkırdak,Kakırdık
kilizman,kamışlık
kılkapan,kehribar
kılkıran,saçkıran
kimsesi,İpipullah
kimsesiz,sahipsiz
kınamak,ayıplamak
kirecimsi,kireçsi
kireçsi,kirecimsi
kırıcı,engelleyen
kırıcılık,Huşunet
kırılgan,Molibden
kırılmak,incinmek
kırkıntı,kırpıntı
kısımlık,bölümlük
kıvranmak,üzülmek
kıyafetli,kılıklı
kiyaset,akıllılık
kıymettar,değerli
kızdırma,daldırma
kognitif,bilişsel
kökeninden,Esasen
kokuşuk,müteaffin
kolalı,kolalanmış
koleksiyon,derlem
kollamak,gözlemek
kominizm,Komünizm
komisyoncu,simsar
kompartıman,Bölme
kompleks,karmaşık
komplike,karmaşık
komponent,Bileşen
kömürsü,kömürümsü
kömürümsü,kömürsü
komütatör,anahtar
kondüktör,İletken
konferans,Konuşma
konferansçı,hatip
konformist,uymacı
konsensüs,uzlaşma
kontrolör,denetçi
konukçu,mihmandar
konveyör,taşıyıcı
köpekoğlu,köpoğlu
köpürme,öfkelenme
korkulmak,korkmak
korkusuz,pervasız
körkütük,Küskütük
korporasyon,lonca
korumacı,Himayeci
korunmak,sakınmak
köşegen,diyagonal
kovalamaca,Ebenin
koyuvermek,koymak
kozmetik,Sürümlük
kreatör,yaratımcı
krizolit,zebercet
küçümseyen,Alaycı
kuduruk,saldırgan
kükremek,bağırmak
külahımsı,külahsı
külahsı,külahımsı
kulampara,oğlancı
kullanım,tasarruf
külliyat,Tümeller
külüstür,bakımsız
kündek,kakmacılık
kuralsız,kaidesiz
kuramcı,teorisyen
kurgu,spekülasyon
kurmay,erkânıharp
kurtlu,kurtlanmış
kurulmak,kasılmak
kuruluşlar,Bilsat
kuşanmak,giyinmek
kuşkusuz,işkilsiz
küsmenin,Darılmak
kuşpalazı,difteri
küstah,Terbiyesiz
küstahça,saygısız
kusursuz,mükemmel
kuyumcu,cevahirci
lamaizm,lamacılık
laubali,teklifsiz
lekeli,lekelenmiş
liberal,hoşgörülü
liderlik,önderlik
limitsiz,Sınırsız
limonsu,limonumsu
limonumsu,limonsu
liyakatli,değimli
lohusa,Bulunamadı
lonca,korporasyon
lüzumsuz,gereksiz
maalim,Belirtiler
macerasız,sıradan
maddiyet,maddilik
magmasal,magmatik
magmatik,magmasal
mahk,mahkûmcasına
mahkükat,Kazılmış
mahsuben,Hesabına
mahsuldar,verimli
makarnacı,italyan
makaslamak,kesmek
maksimal,maksimum
makyajcı,düzgüncü
malihülya,kuruntu
maliyetli,değerli
malumatlı,bilgili
mandalsız,pencere
manifesto,bildiri
manivela,kaldıraç
mantalite,anlayış
mantarcı,düzenbaz
mantıkça,mantıken
mantıken,mantıkça
mantıksız,Mantığa
mapushane,cezaevi
marazi,hastalıklı
marifetli,hünerli
marke,belirtilmiş
masalımsı,masalsı
masalsı,masalımsı
masarif,masraflar
matrut,çıkarılmış
matuf,yöneltilmiş
maydonoz,Maydanoz
mebzuliyet,bolluk
mecalsiz,takatsiz
meditasyon,dalınç
mefahir,övünceler
mekanizma,düzenek
meleke,alışkanlık
memişhane,tuvalet
menfaatçi,çıkarcı
merhume,rahmetlik
mersiyehan,ağıtçı
mesleki,Mesleksel
mesleksel,mesleki
metanet,sağlamlık
meteliksiz,züğürt
methüsena,ululama
mevkute,periyodik
mevlana,Efendimiz
meymenetli,uğurlu
meyvelik,Yemişlik
mihmandar,konukçu
mihnetli,eziyetli
mikrobik,mikroplu
mikrometre,mikron
mikron,mikrometre
minnacık,minimini
mirasçılar,Verese
mizaçsız,keyifsiz
mizahımsı,mizahsı
mizahsı,mizahımsı
mızıkçı,oyunbozan
mobil,taşınabilir
mobilyalı,möbleli
möbleli,mobilyalı
modelaj,oylumlama
momentum,hızlılık
monitör,göstergeç
monoblok,tekgövde
motive,güdülenmiş
muacciz,usandıran
muallime,Öğretmen
muamele,alışveriş
muarız,Antagonist
mübadil,Türkiyede
mübaşeret,girişme
mücerrep,sınanmış
mucip,gerektirici
müdahele,Müdahale
müddeiumumi,savcı
müdebbir,Tedbirli
müderris,profesör
müdevver,yuvarlak
müdür,başöğretmen
müessir,dokunaklı
müeyyide,yaptırım
müfettiş,denetmen
muhacim,saldırıcı
muhaddep,dışbükey
muhammed,müslüman
muharrik,ayartıcı
muhasebeci,sayman
muhassala,bileşke
muhassasat,ödenek
muhtekir,vurguncu
muhteriz,çekingen
muhteşem,görkemli
mük,ödüllendirmek
mukaddema,eskiden
mukallit,taklitçi
mukassem,bölünmüş
mukassi,bunaltıcı
mukavele,sözleşme
mülhem,esinlenmiş
mülkiyet,sahiplik
mülteci,sığınmacı
mümessil,temsilci
münakaşa,tartışma
münazara,Tartışma
münhezim,yenilmiş
münkesir,gücenmiş
munsifane,İnsafla
muntazır,gözleyen
münteşir,yayılmış
müptezel,değersiz
murabahacı,tefeci
müreffeh,gönençli
müruriye,geçmelik
müsademe,çarpışma
müsadif,rastlayan
musaffa,arıtılmış
müsahade,Müşahede
musanna,yapıntılı
müşevveş,düzensiz
müstahsil,üretici
müstakar,durulmuş
müstakbel,gelecek
müstakil,bağımsız
müstehak,Müstahak
müşteki,şikâyetçi
müstenit,yaslanan
müsterih,Kaygısız
muştuluk,müjdelik
müsvedde,karalama
muteber,güvenilir
mütedeyyin,dindar
mütegallibe,zorba
mütehevvir,kızgın
mütenakıs,eksilen
mütenavip,almaşık
mütenevvi,çeşitli
mütercim,çevirmen
mütevazı,iddiasız
mütevellit,Doğmuş
mütezayit,çoğalan
muttasıl,biteviye
müttefik,bağlaşık
müttehit,birleşik
muvaffak,Başarılı
muvaşşah,akrostiş
muvazeneli,ölçülü
müzeyyen,bezenmiş
nahırcı,sığırtmaç
nakliye,taşımalık
nalbur,hırdavatçı
nalıncı,takunyacı
nalınlı,takunyalı
nallamak,öldürmek
nanemolla,üşengeç
nasfet,hakkaniyet
nasılsın,Nicepsin
nasrani,hristiyan
natürmort,ölüdoğa
nazarında,Gözünde
nedamet,pişmanlık
nedensiz,sebepsiz
nekahet,durgunluk
neolojizm,türenti
neşvünema,yetişme
netameli,Tekinsiz
nevbahar,ilkbahar
nevrotik,sinirsel
nihilizm,yokçuluk
nispetle,nispeten
nispetsiz,oransız
nitelikleri,Lâyık
nitelikli,vasıflı
normatif,düzgüsel
nostalji,gündedün
obsesif,takıntılı
oburca,oburcasına
oburcasına,oburca
oğlancı,kulampara
oğlanevi,erkekevi
öğrenilmiş,Yaygın
öğrenmek,bellemek
öğretici,didaktik
okumamış,Bilgisiz
okunmak,okunulmak
okutmak,Okumasını
olaylama,yansıtma
olaysız,hadisesiz
ölçülebilen,Fizik
öldürülmüş,Maktul
olgucu,pozitivist
olgunlaşmamış,Ham
olmasına,Yaratmak
ölüdoğa,natürmort
omuzlamak,aşırmak
onaylanması,Tevdi
onomatope,yansıma
oransız,nispetsiz
organizma,uzviyet
orkinos,Tonbalığı
örnekseme,analoji
ortaderi,Mezoderm
ortakça,ortaklaşa
ortasından,Yarmak
osurmak,yellenmek
otalamak,ağılamak
otomasyon,özişler
ovalamak,Oğalamak
övünceler,Mefahir
öykünmeli,Taklidi
oylumlama,modelaj
oylumsuz,hacimsiz
oyunbozan,mızıkçı
özgürlüğü,Bağımlı
özişler,otomasyon
özveri,Fedakarlık
özyeterlik,Otarsi
palaspare,Pasaklı
palavracı,baloncu
pantalon,Pantolon
pantürkist,türkçü
paragöz,paragözlü
paragözlü,paragöz
paraketa,Parakete
parçalamak,Bölmek
parildama,Parıltı
parıltılı,yalabık
parodi,Gülünçleme
partikül,parçacık
patinaj,Kızaklama
pattadan,pattadak
paylaşımcı,Üleşür
pejoratif,yermeli
perakende,perişan
perestişk,tapınan
pertavsız,büyüteç
peşinde,Takibinde
pingpong,Masatopu
piroliz,Isılkesim
pirosfer,Barisfer
pirpirim,semizotu
pişmanlık,nedamet
pitikare,pötikare
piyango,Kimeçıktı
planlı,düzenlenen
platonik,eflatuni
plütonyum,Aktinit
polonez,polonyalı
polonyalı,polonez
porsumak,pörsümek
potikare,Pitikare
pozitivist,olgucu
pragmatik,yararcı
prestij,saygınlık
prezidyum,konseyi
problemli,Sorunlu
prodüksiyon,yapım
prodüktif,Verimli
prodüktör,yapımcı
programcı,yapımcı
projektör,ışıldak
psikolojik,ruhsal
pudriyer,pudralık
pürmelal,üzüntülü
püsürsüz,pürüzsüz
rahmetlik,merhume
rantabl,getirimli
rantiye,getirimci
rastlantı,tesadüf
reaksiyon,tepkime
realite,gerçeklik
rehavet,tembellik
reislik,Başkanlık
rektör,Yönetimden
renklemek,Boyamak
resmen,yöntemince
resmilik,Resmiyet
resmiyet,resmîlik
revize,yenilenmiş
rezonans,titreşim
ritimsiz,dizemsiz
riyaset,başkanlık
rölativist,göreci
romanımsı,romansı
romansı,romanımsı
röntgenci,dikizci
rüfeka,arkadaşlar
ruhiyat,psikoloji
ruhsal,psikolojik
ruhsatname,ruhsat
rütbesiz,kıdemsiz
sabotaj,baltalama
sabretme,Musabere
saçalamak,serpmek
saçılmak,yayılmak
saçkıran,kılkıran
sadettin,Kutluluk
saftaron,saftirik
saftirik,saftorik
saftorik,saftirik
sağlıklı,sıhhatli
sağtöresel,ahlaki
sahavet,cömertlik
sahiden,gerçekten
sakatatçı,sakatçı
sakatçı,sakatatçı
sakınmak,gözetmek
şaklaban,dalkavuk
saklanma,Tesettür
saklayış,Şaklatış
saksafon,Saksofon
salabet,sağlamlık
salınmak,Dökülmek
salkımak,pörsümek
salozluk,Salaklık
şamanizm,şamanlık
samanlık,Şamanizm
şambabası,şambaba
şampiyona,bökelik
sancaktar,Alemdar
sancılı,sıkıntılı
sandalet,Cızlavut
sanıvermek,sanmak
şansölye,Başbakan
santim,santimetre
santimetre,santim
santral,santralci
şapadanak,ansızın
sapıtmak,şaşırmak
saplamak,Batırmak
saprofit,çürükçül
sarakacı,müstehzi
sarığıburma,burma
sarılgan,sarmaşan
sarılmak,girişmek
sarınmak,Bürünmek
şarkıcı,muganniye
sarmaşan,sarılgan
satasıya,konsinye
savcı,müddeiumumi
şavkımak,parlamak
savulmak,Kaçılmak
savurgan,tutumsuz
saygıyla,Nazikâne
sayıklama,Hezeyan
sebepsiz,nedensiz
sedefimsi,sedefsi
sedefsi,sedefimsi
sefalet,Yoksulluk
şefkat,sevecenlik
seğirmek,Seğremek
seğrimek,seğirmek
şehsüvar,Şehsüvar
seküler,Yüzyıllık
selatin,sultanlar
selobant,Seloteyp
semahat,cömertlik
sembolik,simgesel
sembolist,simgeci
şeniyet,gerçeklik
sentaks,Sözdizimi
serbesti,Özgürlük
serdar,başkomutan
serdengeçti,fedai
serenat,Geceleyin
serpilmek,büyümek
sertabip,Başhekim
seryaver,başyaver
sesizlik,Sakinlik
seslemek,çağırmak
seslenmek,ünlemek
seslerin,Diksiyon
sesletim,söyleyiş
sesyayar,Hoparlör
sesyazar,gramofon
sevecenlik,Şefkat
sevinmek,Kıvanmak
sevkitabii,içgüdü
sevkiyat,Gönderme
seyrüsefer,trafik
şeytansaçı,küsküt
sezinlemek,sezmek
sicrama,Ayaklarla
sığınmacı,mülteci
sığırcı,sığırtmaç
sıhhatli,sağlıklı
sıhriyet,hısımlık
sıkılması,Açılmak
sıkınmak,zorlamak
sıkıntılı,mukassi
silahtar,Sadrazam
silindir,üstüvane
silinmiş,Münderis
silkmek,Iğşalamak
simgeci,sembolist
simgesel,sembolik
simla,Taçlandıran
simsar,komisyoncu
sımsıcak,sıpsıcak
sınai,endüstriyel
şiniklemek,ölçmek
sınırdaş,hemhudut
sipariş,ısmarlama
sıpsıcak,sımsıcak
sırıklamak,çalmak
şişirmek,abartmak
şişkin,şişirilmiş
sıvalamak,sıvamak
sıvışmak,sıvaşmak
sivrilme,Temeyyüz
sıyırmak,düşürmek
sıyrılma,Tecerrüt
sızlamak,yakınmak
sızlanma,tazallüm
sızma,sızdırılmış
sofizm,bilgicilik
sofracı,Kaldırmak
soğanımsı,soğansı
soğansı,soğanımsı
soğutkan,soğutucu
şöhretli,tanınmış
sökülmek,harcamak
sölpümek,pörsümek
sömürgen,sömürücü
somurtuk,çekilmez
sönümsüz,beslenen
sonuşmaz,asimptot
sorgucu,Enkizitör
sorunlu,problemli
sorutmak,beklemek
soyaçekim,Kalıtım
söyleniş,telaffuz
söyleşme,Yârenlik
söyleyim,Diksiyon
söyleyiş,telaffuz
sözlerin,Diksiyon
spesiyalist,uzman
stereofoni,stereo
suikastçı,Tetikçi
sulhçu,barışsever
sultanlar,Selâtin
şuncacık,birazcık
sunturlu,dehşetli
şüphesiz,Kuşkusuz
süpürme,Temizleme
süpürmek,bitirmek
süresince,Boyunca
süresiz,Müddetsiz
sürmedan,sürmelik
surumluk,Kozmetik
sürveyan,gözetici
susuzluk,kuraklık
şuursuz,bilinçsiz
taassup,bağnazlık
tabaat,basımcılık
tabiilik,Doğallık
tacil,tezleştirme
tagallüp,Zorbalık
tağşiş,katıştırma
tahaccür,Taşlaşma
tahakküm,hükmetme
taharri,araştırma
tahkik,soruşturma
tahrif,değiştirme
tahvil,dönüştürme
takarrür,yerleşme
takatli,dayanıklı
takatsiz,mecalsiz
takayyüt,Bağlanma
takdir,takdirname
takdiriilah,yazgı
takdirname,takdir
takigraf,hızölçer
takıntılı,obsesif
taklitçi,mukallit
taksim,bölüştürme
takunyacı,nalıncı
takunyalı,nalınlı
talebenin,Öğrenci
talil,tümdengelim
talimli,eğitilmiş
tamamlanmış,Tamam
tamlama,tamamlama
tamlayan,Belirten
tanen,Sepicilikte
tanıklık,şahitlik
tanılmak,bilinmek
tanımaz,tanımayan
taninli,tınlamalı
tanısızlık,agnosi
tanlamak,şaşırmak
tantanalı,şaşaalı
tapalama,tıpalama
tarife,tanıtmalık
tarikiyle,Yoluyla
tartılı,tartılmış
tartışma,münakaşa
tasallut,saldırma
taşınması,Dekapaj
taşınmazlar,Emlâk
taşlamacı,yergici
tatbikat,uygulama
tavassut,Aracılık
tavlamak,aldatmak
tavsamak,gevşemek
tavzih,aydınlatma
tayming,Zamanlama
tebdil,değiştirme
tebelleş,Gitmeyen
tebligat,bildirim
teçhil,bilmezleme
tedbirli,müdebbir
tedricen,gittikçe
tefavüt,farklılık
tefeci,murabahacı
teferrut,Sivrilme
tefeyyüz,feyzalma
tehalüf,aykırılık
tekabül,karşılama
tekelci,inhisarcı
tekellüf,gösteriş
tekgövde,monoblok
teklifler,Tekâlif
teknikçi,tekniker
tekniker,teknikçi
tekrarlı,mükerrer
tembihat,uyarılar
temelinden,Esasen
temessül,özümleme
temeyyüz,sivrilme
temsilci,mümessil
tenkid,eleştirili
tensip,yaraştırma
tenvir,aydınlatma
teorisyen,kuramcı
tepeden,Yukarıdan
tepirlemek,elemek
terbiyeli,müeddep
terbiyesiz,Küstah
tercüman,çevirmen
terfih,gönendirme
terketmek,Farımak
terörcü,yıldırıcı
ters,münasebetsiz
tesadüf,Rastlantı
tesisatçı,döşemci
teskin,Yatıştırma
teşrinievvel,ekim
teşrinisani,kasım
teşviş,bulandırma
tetebbu,araştırma
tetikçi,Suikastçı
tezahürat,Gösteri
tezelzül,sallanma
tıkılmak,sıkışmak
tiksinerek,Kerhen
tınlamak,çınlamak
tıpalama,tapalama
tıraşçı,palavracı
tıraşlı,yontulmuş
tiryakilik,iptila
titreşimli,ötümlü
tokurcun,dokurcun
toplardamar,verit
torunlar,kuşaklar
tozlanma,tozlaşma
tradisyon,gelenek
trafo,dönüştürücü
transparan,şeffaf
tremolit,Kalsiyum
triportör,üçteker
tuğrul,çakırdoğan
tükenmek,kalmamak
tükenmez,bitmeyen
tüketici,mahveden
tüketilmek,Gitmek
tümsekli,dışbükey
türenti,neolojizm
türkçesi,açıkçası
türkçü,pantürkist
tutarlı,insicamlı
tutkulu,ihtiraslı
tutumsuzluk,israf
tutuşmak,girişmek
tüydürmek,aşırmak
üçteker,triportör
uçuculuk,pilotluk
uğramak,yaklaşmak
uğraşılmış,Mechud
uğraşmak,savaşmak
uhuvvet,kardeşlik
üleşmek,paylaşmak
ulusçu,milliyetçi
ümran,bayındırlık
umumiyet,genellik
üretimevi,fabrika
üretimlik,Fabrika
usçuluk,Akılcılık
ustaca,ustacasına
ustacasına,ustaca
üstenci,yüklenici
üstüvane,silindir
usulsüz,yöntemsiz
ütülmek,kaybetmek
uyaksız,kafiyesiz
uyanmak,depreşmek
uyarlanma,İntibak
uydurma,asparagas
uygulanan,Geçerli
uylaşmak,anlaşmak
uymacı,konformist
uyrukluk,Tabiiyet
uyuşmaz,Bağdaşmaz
uyutmak,kandırmak
üzgüsüz,eziyetsiz
uzlaşma,konsensüs
uzmanı,İntaniyeci
uzviyet,organizma
vahdaniyet,Birlik
vahşice,vahşiyane
vahşiyane,vahşice
vahtaniyet,Ehadiy
vakarlı,ağırbaşlı
vakayiname,kronik
vakfiye,vakıfname
vakıfname,vakfiye
vareste,kurtulmuş
variyet,zenginlik
varsıyım,Faraziye
varyasyon,varyete
varyete,varyasyon
vasıflı,nitelikli
vazgelme,vazgeçme
vekilharç,kesedar
velespit,bisiklet
velhasıl,kısacası
verese,mirasçılar
vergici,tahsildar
verimsiz,yetersiz
verit,Toplardamar
vezinsiz,tartısız
viskozite,ağdalık
vukufsuz,bilgisiz
vurunmak,örtünmek
vuruşkan,dövüşken
vuzuhsuz,belirsiz
yakalamak,anlamak
yalamak,Sıyırarak
yaldızlama,tezhip
yaldızlı,Aldatıcı
yalıtıcı,yalıtkan
yamamak,yamalamak
yanardöner,janjan
yangı,enflamasyon
yangılı,iltihaplı
yanıtsız,cevapsız
yansıca,ekopraksi
yansımak,aksetmek
yapabilme,Bilseme
yapımcı,prodüktör
yapıntılı,musanna
yaptırım,müeyyide
yaptirma,Şartname
yararcı,pragmatik
yararlılığı,Saygı
yaraşan,Yaraşıklı
yaraşıklı,yakışır
yaraştırma,tensip
yaratımcı,kreatör
yarayışlı,faydalı
yarilmak,Patlamak
yarışmacı,müsabık
yaşamak,hissetmek
yaşantıları,Zihin
yastamak,yaslamak
yatıştırma,Teskin
yavaşa,burunduruk
yayayraç,Mutariza
yazıksız,günahsız
yazılım,Yordamlar
yeğnilik,Hafiflik
yekdiğeri,ötekisi
yekten,birdenbire
yelkenci,İndirmek
yelkıran,yelkesen
yellenmek,osurmak
yemlemek,beslemek
yenilebilir,Besin
yenişmek,çekişmek
yerindelik,isabet
yerleştirme,iskân
yermeli,pejoratif
yeterli,ehliyetli
yetişim,formasyon
yığılışma,izdiham
yığışmak,birikmek
yıkışmak,güreşmek
yıllıkçı,yıllıklı
yıllıklı,yıllıkçı
yıpramak,incelmek
yıpranmak,eskimek
yırtılmış,utanmaz
yiyecek,yenebilen
yiyicilik,İrtikâp
yokçuluk,nihilizm
yönden,Bakımından
yönelten,Götürücü
yönelti,İstikamet
yönetilmek,Dönmek
yontemi,Uygulayım
yontulmuş,Tıraşlı
yönünden,Hesabına
yüklenici,üstenci
yüklenme,Angajman
yülünmek,yolunmak
yumulmak,örtülmek
yurdunu,Yurtsever
yüreksiz,tabansız
yuvarlak,müdevver
yüzergezer,amfibi
yuzleşme,Muvacehe
yüzlü,Şımartılmış
yüznumara,tuvalet
yüzsuyu,haysiyeti
yüzükoyun,yüzüstü
yüzüstü,yüzükoyun
yüzyıllık,asırlık
zabıtname,tutanak
zahirde,görünüşte
zahiren,Görünüşte
zahmetsiz,emeksiz
zamanında,eskiden
zamanlama,Tayming
zamansız,vakitsiz
zebercet,Krizolit
zedeli,zedelenmiş
zehirleme,ağılama
zevküsefa,eğlence
zıbarmak,gebermek
zikıymet,kıymetli
zımbırtı,zamkinos
ziyansız,dokunmaz
zorlanmak,Solumak
zorlaştırma,İşkâl
zorlukla,güçlükle
zuhurat,Umulmadık
abartık,abartılmış
abartmacı,abartıcı
abartmalı,abartılı
abdesthane,tuvalet
abdestsiz,Aptessiz
abdurrahman,Rahman
abecesel,alfabetik
aborjin,Avustralya
açmazlık,Ketumiyet
adaptör,uyarlayıcı
adlandırma,Tesmiye
afakilik,Nesnellik
afallamak,Şaşırmak
afedersiniz,Pardon
aferist,dalavereci
aforozlamak,kovmak
afyonlamak,uyutmak
ağartma,Beyazlatma
ağlamalı,ağlamaklı
ağlaşmak,sızlanmak
ahiretlik,ahretlik
aidiyet,ilişkinlik
ajitasyon,çırpıntı
ajite,kışkırtılmış
akademi,Yüksekokul
akamet,verimsizlik
akçalama,Finansman
akılsız,Düşüncesiz
akordeon,akordiyon
akordiyon,armonika
akrobasi,cambazlık
aksırmak,hapşırmak
aksiyoner,hissedar
aksuna,basınçlanma
akustik,yankılanım
alabildiğine,Azami
alaturka,yöntemsiz
alavere,kargaşalık
alavereci,vurguncu
aldanmak,oyalanmak
aldırmak,getirtmek
alemşumul,Evrensel
alfabetik,abecesel
alındılı,taahhütlü
almaşık,alternatif
alternatif,seçenek
ambargo,engelleyim
ambarlama,depolama
amerikalı,amerikan
anaforlu,cereyanlı
anahtarcı,çilingir
ananevi,geleneksel
anarşist,kargaşacı
anavaşya,Katavaşya
animizm,canlıcılık
anımsama,hatırlama
anjiyo,anjiyografi
anjiyografi,anjiyo
anlayışı,Tutuculuk
antetsiz,başlıksız
antiseptik,Arıtkan
aposteriori,sonsal
arabozan,ordubozan
araçsız,bilavasıta
aranje,düzenlenmiş
aranjman,düzenleme
araştırı,araştırma
arayüz,Grafiklerin
arılaşmak,özleşmek
arıtımevi,rafineri
arıtkan,Antiseptik
arızalanma,bozulma
arkalama,müzaheret
arkasız,Koruyucusu
armonika,akordiyon
armonyum,harmonyum
arşınlamak,Amaçsız
arşivci,belgelikçi
aşan,Transandantal
aşılamak,etkilemek
asıltı,süspansiyon
aşındırıcı,korozif
aşındırma,korozyon
atasözü,darbımesel
atatürkçü,kemalist
atılganlık,Cesaret
atıştırmalık,çerez
avantadan,beleşten
ayakkabıcı,pabuççu
ayaküstü,ayaküzeri
ayaküzeri,ayaküstü
ayartmak,kandırmak
ayrılaşma,teferrüt
ayrıntılı,mufassal
azalmak,hafiflemek
azametli,debdebeli
azarlanma,paylanma
azdırmak,şımartmak
babacı,paternalist
bağdaşmaz,tutarsız
bağıntılı,göreceli
bağırışma,Bağrışma
bağırmak,Seslenmek
bahsetmek,konuşmak
bakire,kızoğlankız
bakışımlı,simetrik
baldırcan,Patlıcan
baldırgan,baldıran
balistik,Atışbilim
barışçı,barışsever
başaktör,başoyuncu
basamaklar,Derecat
başarım,performans
başdoktor,başhekim
basınçlanma,aksuna
başkaldıran,Serkeş
başkatip,Başyazman
başkilise,katedral
bastırılmak,Tepmek
bastırmak,gidermek
basurlu,hemoroitli
başvek,başbakanlık
başvermek,Çevirmek
başyazman,başkâtip
batılıca,alafranga
batırmak,kirletmek
baygıntı,baygınlık
bayiltici,Bayıltan
baylanmak,şımarmak
becerikli,mahirane
becermek,kirletmek
bedavadan,bedavaya
bedavaya,bedavadan
beklemek,oyalanmak
bekletmek,oyalamak
belgelikçi,arşivci
belletmek,öğretmek
bendehane,Bendenin
benimsemek,ısınmak
bereketsiz,Onmadık
beribenzer,alelade
berkinmek,berkimek
besalet,yararlılık
beşeriyet,İnsanlık
besili,semirtilmiş
beslemek,çoğaltmak
beslemelik,besleme
beşpençe,beşparmak
beyanname,bildirge
beyazlatma,ağartma
bezemeli,dekoratif
bezenmek,süslenmek
bezetmek,süsletmek
biçiminde,Şeklinde
bıçkıhane,bıçkıevi
bihakkın,gerçekten
bikarar,tereddütlü
bıkılmak,usanılmak
bilahare,sonraları
bildirge,beyanname
bildirim,ihbarname
bileşimli,sentetik
bilgisizler,Cühelâ
bilhassa,özellikle
bilişim,enformatik
bireşimli,sentetik
birlemek,Zikretmek
bisiklet,çiftteker
bitişimli,bitişken
bizatihi,kendinden
böbürlenme,Böbürtü
böbürtü,böbürlenme
böcekhane,böceklik
bolalmak,bollaşmak
bölünmez,ayrılamaz
borçlanma,istikraz
boşaltıcı,vidanjör
boşanmak,kurtulmak
boyamak,aşağılamak
böylece,böylelikle
boynuzlamak,süsmek
boynuzlu,troleybüs
bozulmadan,Taptaze
bozulmak,içerlemek
bozulmaması,Kutsal
buğuevi,tephirhane
buhranlı,bunalımlı
bulanıklık,Kesafet
bürokrat,formalist
butlan,hükümsüzlük
bütüncül,totaliter
bütünlük,Tamamiyet
büyültmek,büyütmek
